gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ATL202008030,famij001,NYN,2,value,2,0,5,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202008030,wilsj004,NYN,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202008030,hughj001,NYN,4,value,6,0,7,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202008030,sorom001,ATL,1,value,7,0,14,3,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,,1,,1,,,20200803,0,ATL03,h,NYN,0,1,0,regular,y,y
ATL202008030,rusic001,ATL,2,value,10,0,17,6,1,0,1,3,3,3,0,3,0,0,0,0,0,1,0,0,,,,,,,20200803,0,ATL03,h,NYN,0,1,0,regular,y,y
ATL202008030,jackl001,ATL,3,value,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20200803,0,ATL03,h,NYN,0,1,0,regular,y,y
ATL202008030,daytg001,ATL,4,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,ATL03,h,NYN,0,1,0,regular,y,y
CHN202008030,duffd001,KCA,1,value,18,0,25,3,1,0,0,1,1,4,0,6,0,0,0,0,1,0,0,0,,1,,1,,,20200803,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008030,kenni001,KCA,2,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008030,stauj001,KCA,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008030,milla003,CHN,1,value,21,0,26,3,1,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,1,,,1,,,20200803,0,CHI11,h,KCA,1,0,0,regular,y,y
CHN202008030,sadlc002,CHN,2,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,CHI11,h,KCA,1,0,0,regular,y,y
CHN202008030,wickr001,CHN,3,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1,,1,,20200803,0,CHI11,h,KCA,1,0,0,regular,y,y
CIN202008030,plesz001,CLE,1,value,21,0,26,4,0,0,2,3,3,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20200803,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008030,pereo002,CLE,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008030,grays001,CIN,1,value,18,0,23,4,0,0,1,2,1,2,0,8,0,2,0,0,0,0,1,0,1,,,1,,,20200803,0,CIN09,h,CLE,1,0,0,regular,y,y
CIN202008030,lorem002,CIN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,CIN09,h,CLE,1,0,0,regular,y,y
CIN202008030,jonen001,CIN,3,value,3,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20200803,0,CIN09,h,CLE,1,0,0,regular,y,y
CIN202008030,igler001,CIN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20200803,0,CIN09,h,CLE,1,0,0,regular,y,y
COL202008030,cuetj001,SFN,1,value,15,2,22,5,0,0,1,3,2,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20200803,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008030,peraw002,SFN,2,value,2,0,6,4,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,,,20200803,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008030,garcr006,SFN,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008030,barac001,SFN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008030,andes002,SFN,5,value,3,0,4,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008030,gonzc002,COL,1,value,9,0,15,5,0,0,2,3,3,1,0,3,1,0,0,0,0,0,0,0,,,,1,,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008030,diehp001,COL,2,value,4,0,5,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008030,hoffj003,COL,3,value,5,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,,,,,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008030,kinlt001,COL,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008030,estec001,COL,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008030,diazj006,COL,6,value,3,0,6,2,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,,,1,,1,,20200803,0,DEN02,h,SFN,1,0,0,regular,y,y
MIL202008030,rodoc001,CHA,1,value,6,0,9,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,1,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,fostm001,CHA,2,value,6,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,fry-j001,CHA,3,value,2,0,5,2,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,cishs001,CHA,4,value,3,0,6,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,detwr001,CHA,5,value,4,0,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,,,,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,marse001,CHA,6,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,coloa001,CHA,7,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200803,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008030,andeb004,MIL,1,value,9,0,15,5,1,0,0,2,2,0,0,2,1,0,0,0,1,0,0,0,,,,1,,,20200803,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008030,burnc002,MIL,2,value,11,0,15,3,0,0,1,2,2,2,0,5,0,0,0,0,0,2,0,0,,,,,,,20200803,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008030,pheld001,MIL,3,value,3,0,6,2,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,,1,,,,,20200803,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008030,knebc001,MIL,4,value,2,0,3,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008030,yarde001,MIL,5,value,2,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,MIL06,h,CHA,0,1,0,regular,y,y
MIN202008030,holld003,PIT,1,value,17,0,23,4,1,0,0,4,4,2,0,5,0,0,0,0,0,0,0,0,,,,1,,,20200803,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008030,delpm001,PIT,2,value,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,,,,,,,20200803,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008030,strac001,PIT,3,value,4,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008030,rodrr008,PIT,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008030,burdn001,PIT,5,value,1,0,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,1,,,1,,20200803,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008030,thorl002,MIN,1,value,12,0,20,6,1,0,1,3,3,4,0,3,0,0,0,0,0,0,0,0,,,,1,,,20200803,0,MIN04,h,PIT,1,0,0,regular,y,y
MIN202008030,alcaj001,MIN,2,value,6,0,7,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,,20200803,0,MIN04,h,PIT,1,0,0,regular,y,y
MIN202008030,wislm001,MIN,3,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,MIN04,h,PIT,1,0,0,regular,y,y
MIN202008030,roget001,MIN,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,1,,20200803,0,MIN04,h,PIT,1,0,0,regular,y,y
NYA202008030,arrij001,PHI,1,value,15,0,20,7,2,0,2,3,3,0,0,4,0,1,0,0,0,0,0,0,,1,,1,,,20200803,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008030,guerd001,PHI,2,value,2,0,5,1,0,0,1,3,3,1,0,1,1,0,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008030,morga001,PHI,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008030,huntt002,PHI,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008030,alvaj003,PHI,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,,,,1,,20200803,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008030,coleg001,NYA,1,value,18,0,23,5,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,,,1,,,20200803,0,NYC21,h,PHI,1,0,0,regular,y,y
NYA202008030,krisb001,NYA,2,value,1,0,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,h,PHI,1,0,0,regular,y,y
NYA202008030,greec003,NYA,3,value,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,h,PHI,1,0,0,regular,y,y
NYA202008030,avill001,NYA,4,value,3,0,5,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200803,0,NYC21,h,PHI,1,0,0,regular,y,y
NYA202008030,britz001,NYA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200803,0,NYC21,h,PHI,1,0,0,regular,y,y
SDN202008030,buehw001,LAN,1,value,15,0,20,3,0,0,3,3,3,3,0,3,0,0,0,0,0,1,1,0,,,,1,,,20200803,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202008030,gratb002,LAN,2,value,2,0,4,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,,,20200803,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202008030,fergc001,LAN,3,value,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,20200803,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202008030,kellj001,LAN,4,value,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200803,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202008030,flord002,LAN,5,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202008030,paddc001,SDN,1,value,18,0,22,5,2,0,1,3,3,0,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20200803,0,SAN02,h,LAN,1,0,0,regular,y,y
SDN202008030,pagae001,SDN,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,SAN02,h,LAN,1,0,0,regular,y,y
SDN202008030,pomed001,SDN,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,SAN02,h,LAN,1,0,0,regular,y,y
SDN202008030,yatek001,SDN,4,value,3,0,4,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,1,,1,,20200803,0,SAN02,h,LAN,1,0,0,regular,y,y
SEA202008030,montf001,OAK,1,value,21,0,29,4,2,0,0,1,1,4,0,9,0,0,0,0,0,0,0,0,1,,,1,,,20200803,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202008030,wendj001,OAK,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200803,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202008030,trivl001,OAK,3,value,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200803,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202008030,shefj001,SEA,1,value,14,0,20,4,0,0,0,4,4,2,0,5,0,0,0,0,0,1,0,0,,1,,1,,,20200803,0,SEA03,h,OAK,0,1,0,regular,y,y
SEA202008030,shawb001,SEA,2,value,1,0,8,5,1,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1,,,,,,,20200803,0,SEA03,h,OAK,0,1,0,regular,y,y
SEA202008030,grotz001,SEA,3,value,6,0,12,2,1,0,1,2,2,4,0,1,2,0,0,0,0,0,0,0,,,,,,,20200803,0,SEA03,h,OAK,0,1,0,regular,y,y
SEA202008030,cortn001,SEA,4,value,6,0,11,1,0,0,0,1,1,3,0,3,1,0,0,0,0,0,0,0,,,,,1,,20200803,0,SEA03,h,OAK,0,1,0,regular,y,y
ARI202008040,javic001,HOU,1,value,18,0,22,4,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,,,1,,,20200804,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008040,abreb002,HOU,2,value,2,0,6,1,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008040,paree003,HOU,3,value,4,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200804,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008040,casth002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008040,bumgm001,ARI,1,value,13,0,26,7,1,0,2,8,7,2,1,2,3,0,0,0,1,0,0,0,,1,,1,,,20200804,0,PHO01,h,HOU,0,1,0,regular,y,y
ARI202008040,crics001,ARI,2,value,2,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,PHO01,h,HOU,0,1,0,regular,y,y
ARI202008040,widet001,ARI,3,value,9,0,13,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,,,,,,,20200804,0,PHO01,h,HOU,0,1,0,regular,y,y
ARI202008040,rondh001,ARI,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,PHO01,h,HOU,0,1,0,regular,y,y
ATL202008040,shoem001,TOR,1,value,14,0,24,6,1,0,3,6,6,3,0,2,0,0,0,0,0,1,0,0,,1,,1,,,20200804,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202008040,waguj001,TOR,2,value,1,3,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,20200804,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202008040,kay-a001,TOR,3,value,6,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,,,,,,,20200804,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202008040,fontw001,TOR,4,value,1,0,6,5,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200804,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202008040,yamas001,TOR,5,value,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,1,,20200804,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202008040,friem001,ATL,1,value,18,0,22,4,2,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,1,,,1,,,20200804,0,ATL03,h,TOR,1,0,0,regular,y,y
ATL202008040,odayd001,ATL,2,value,3,0,5,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200804,0,ATL03,h,TOR,1,0,0,regular,y,y
ATL202008040,tomlj001,ATL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,ATL03,h,TOR,1,0,0,regular,y,y
ATL202008040,soboc001,ATL,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,ATL03,h,TOR,1,0,0,regular,y,y
BAL202008040,lopep002,MIA,1,value,15,0,17,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,,,1,,,20200804,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202008040,hoytj001,MIA,2,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200804,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202008040,bleir001,MIA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202008040,boxbb001,MIA,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202008040,kintb001,MIA,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202008040,meanj001,BAL,1,value,14,0,16,2,0,0,1,1,1,0,0,4,0,0,0,0,0,1,0,0,,1,,1,,,20200804,0,BAL12,h,MIA,0,1,0,regular,y,y
BAL202008040,lakit001,BAL,2,value,3,0,5,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20200804,0,BAL12,h,MIA,0,1,0,regular,y,y
BAL202008040,fry-p001,BAL,3,value,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200804,0,BAL12,h,MIA,0,1,0,regular,y,y
BAL202008040,eshet001,BAL,4,value,10,0,11,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,BAL12,h,MIA,0,1,0,regular,y,y
CHN202008040,singb001,KCA,1,value,15,0,21,5,0,0,2,4,4,2,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20200804,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008040,barls001,KCA,2,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008040,zubet001,KCA,3,value,3,0,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008040,roset001,KCA,4,value,2,0,3,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008040,mccak002,KCA,5,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202008040,hendk001,CHN,1,value,21,0,27,7,1,0,0,2,2,0,0,3,0,0,0,0,1,0,0,0,1,,,1,,,20200804,0,CHI11,h,KCA,1,0,0,regular,y,y
CHN202008040,jeffj001,CHN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CHI11,h,KCA,1,0,0,regular,y,y
CHN202008040,kimbc001,CHN,3,value,1,0,3,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CHI11,h,KCA,1,0,0,regular,y,y
CHN202008040,ryank002,CHN,4,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,,1,,20200804,0,CHI11,h,KCA,1,0,0,regular,y,y
CIN202008040,biebs001,CLE,1,value,23,0,29,5,0,0,2,2,2,2,0,8,0,0,0,0,0,0,1,0,1,,,1,,,20200804,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202008040,karij001,CLE,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20200804,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202008040,handb001,CLE,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200804,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202008040,mahlt001,CIN,1,value,18,0,22,1,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,,,,1,,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
CIN202008040,strop001,CIN,2,value,2,0,6,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
CIN202008040,simsl001,CIN,3,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
CIN202008040,jonen001,CIN,4,value,1,0,3,1,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
CIN202008040,garra001,CIN,5,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
CIN202008040,reedc002,CIN,6,value,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,1,,20200804,0,CIN09,h,CLE,0,1,0,regular,y,y
COL202008040,gausk001,SFN,1,value,16,0,24,5,1,1,1,4,3,1,0,7,0,0,0,0,1,0,0,0,,1,,1,,,20200804,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008040,watst001,SFN,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008040,menec001,SFN,3,value,3,0,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008040,selms001,SFN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008040,marqg001,COL,1,value,22,0,29,6,1,0,0,2,2,1,0,9,0,0,0,0,0,0,0,0,1,,,1,,,20200804,0,DEN02,h,SFN,1,0,0,regular,y,y
COL202008040,almoy001,COL,2,value,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20200804,0,DEN02,h,SFN,1,0,0,regular,y,y
MIL202008040,gioll001,CHA,1,value,18,0,23,4,2,0,1,2,2,3,0,9,0,0,0,0,0,0,0,0,1,,,1,,,20200804,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008040,bumma001,CHA,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200804,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008040,cordj001,CHA,3,value,3,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008040,coloa001,CHA,4,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1,,1,,20200804,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202008040,woodb005,MIL,1,value,18,0,26,8,0,0,1,2,2,1,0,6,0,0,0,0,0,1,0,0,,,,1,,,20200804,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008040,willd004,MIL,2,value,3,0,6,1,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,,1,,,,,20200804,0,MIL06,h,CHA,0,1,0,regular,y,y
MIL202008040,suteb001,MIL,3,value,6,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,MIL06,h,CHA,0,1,0,regular,y,y
MIN202008040,musgj001,PIT,1,value,10,0,21,6,1,0,0,5,5,5,0,2,0,0,0,0,1,1,0,0,,1,,1,,,20200804,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008040,howas002,PIT,2,value,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008040,turln001,PIT,3,value,3,0,6,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,,,,,,,20200804,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008040,neved001,PIT,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200804,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008040,riosy001,PIT,5,value,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200804,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202008040,berrj001,MIN,1,value,18,0,24,4,0,1,0,1,1,3,0,6,0,1,0,0,1,0,0,0,1,,,1,,,20200804,0,MIN04,h,PIT,1,0,0,regular,y,y
MIN202008040,thiec001,MIN,2,value,7,0,14,5,1,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20200804,0,MIN04,h,PIT,1,0,0,regular,y,y
MIN202008040,may-t001,MIN,3,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20200804,0,MIN04,h,PIT,1,0,0,regular,y,y
OAK202008040,lynnl001,TEX,1,value,19,0,24,3,0,0,1,1,1,3,0,7,0,0,0,0,0,1,0,0,,,,1,,,20200804,0,OAK01,v,OAK,0,1,0,regular,y,y
