gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ANA202107020,canng001,ANA,1,value,8,0,16,6,2,0,2,6,6,2,0,0,0,1,0,0,0,0,0,0,,,,1,,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107020,slega001,ANA,2,value,6,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107020,quinj001,ANA,3,value,3,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107020,cishs001,ANA,4,value,4,0,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107020,mayem001,ANA,5,value,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107020,igler001,ANA,6,value,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,1,,20210702,0,ANA01,h,BAL,1,0,0,regular,y,y
ARI202107020,wooda002,SFN,1,value,15,0,23,4,0,0,0,2,2,3,0,8,1,0,0,0,0,0,0,0,1,,,1,,,20210702,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107020,garcj006,SFN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107020,leond003,SFN,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107020,sherj001,SFN,4,value,3,0,5,2,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107020,littz001,SFN,5,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107020,gallz001,ARI,1,value,6,2,14,5,0,0,1,3,3,3,0,3,0,0,0,0,1,0,0,0,,1,,1,,,20210702,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107020,peacm001,ARI,2,value,12,0,16,4,3,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107020,mantj002,ARI,3,value,4,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107020,degeb001,ARI,4,value,2,0,4,3,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107020,bukaj001,ARI,5,value,3,0,7,1,0,0,1,4,0,3,0,0,0,0,0,0,0,1,0,0,,,,,1,,20210702,0,PHO01,h,SFN,0,1,0,regular,y,y
ATL202107020,lopep002,MIA,1,value,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,1,,1,,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,detwr001,MIA,2,value,9,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,benda001,MIA,3,value,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,bleir001,MIA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,bassa001,MIA,5,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,flord002,MIA,6,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202107020,smyld001,ATL,1,value,17,0,21,3,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
ATL202107020,jackl001,ATL,2,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
ATL202107020,grees005,ATL,3,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
ATL202107020,minta001,ATL,4,value,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
ATL202107020,martc007,ATL,5,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
ATL202107020,smitw002,ATL,6,value,3,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20210702,0,ATL03,h,MIA,1,0,0,regular,y,y
CIN202107020,milla003,CHN,1,value,17,0,21,2,0,0,0,2,2,1,0,9,1,0,0,0,0,0,0,0,,1,,1,,,20210702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202107020,morga001,CHN,2,value,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202107020,winkd001,CHN,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20210702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202107020,chafa001,CHN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202107020,grays001,CIN,1,value,15,0,21,5,2,0,0,1,1,1,0,8,0,0,0,1,0,0,0,0,,,,1,,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CIN202107020,warra002,CIN,2,value,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CIN202107020,osicj001,CIN,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CIN202107020,garra001,CIN,4,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CIN202107020,bracb001,CIN,5,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CIN202107020,hembh001,CIN,6,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210702,0,CIN09,h,CHN,1,0,0,regular,y,y
CLE202107020,mccul002,HOU,1,value,16,0,27,6,1,1,0,2,2,4,0,8,1,0,0,0,0,0,0,0,1,,,1,,,20210702,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202107020,raleb001,HOU,2,value,2,0,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202107020,stanr002,HOU,3,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202107020,taylb004,HOU,4,value,3,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202107020,presr001,HOU,5,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210702,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202107020,hents001,CLE,1,value,8,0,17,6,3,0,0,6,6,2,0,3,0,0,0,0,1,1,0,1,,1,,1,,,20210702,0,CLE08,h,HOU,0,1,0,regular,y,y
CLE202107020,stept002,CLE,2,value,7,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,h,HOU,0,1,0,regular,y,y
CLE202107020,wittn001,CLE,3,value,6,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,h,HOU,0,1,0,regular,y,y
CLE202107020,shawb001,CLE,4,value,3,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,CLE08,h,HOU,0,1,0,regular,y,y
CLE202107020,clase001,CLE,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,CLE08,h,HOU,0,1,0,regular,y,y
COL202107020,oviej001,SLN,1,value,18,0,26,7,4,0,1,3,3,1,0,2,0,0,0,0,0,0,0,0,,,,1,,,20210702,0,DEN02,v,COL,1,0,0,regular,y,y
COL202107020,helsr001,SLN,2,value,2,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DEN02,v,COL,1,0,0,regular,y,y
COL202107020,cabrg001,SLN,3,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DEN02,v,COL,1,0,0,regular,y,y
COL202107020,gantj002,SLN,4,value,2,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DEN02,v,COL,1,0,0,regular,y,y
COL202107020,reyea004,SLN,5,value,6,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20210702,0,DEN02,v,COL,1,0,0,regular,y,y
COL202107020,gonzc002,COL,1,value,21,0,27,7,2,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,,,,1,,,20210702,0,DEN02,h,SLN,0,1,0,regular,y,y
COL202107020,chacj001,COL,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DEN02,h,SLN,0,1,0,regular,y,y
COL202107020,lawrj002,COL,3,value,2,0,5,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DEN02,h,SLN,0,1,0,regular,y,y
COL202107020,almoy001,COL,4,value,3,0,8,3,0,0,1,6,5,2,1,2,0,0,0,0,0,2,0,0,,1,,,,,20210702,0,DEN02,h,SLN,0,1,0,regular,y,y
COL202107020,santa004,COL,5,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,DEN02,h,SLN,0,1,0,regular,y,y
DET202107020,lynnl001,CHA,1,value,18,0,27,4,0,0,0,1,1,5,1,9,0,1,0,0,1,3,0,0,1,,,1,,,20210702,0,DET05,v,DET,1,0,0,regular,y,y
DET202107020,heuec001,CHA,2,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DET05,v,DET,1,0,0,regular,y,y
DET202107020,ruizj001,CHA,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DET05,v,DET,1,0,0,regular,y,y
DET202107020,fostm001,CHA,4,value,3,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,DET05,v,DET,1,0,0,regular,y,y
DET202107020,mizec001,DET,1,value,9,0,13,4,0,1,0,2,2,1,0,4,0,0,0,0,0,0,0,0,,1,,1,,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
DET202107020,alext001,DET,2,value,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
DET202107020,ramie004,DET,3,value,8,0,10,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
DET202107020,norrd002,DET,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
DET202107020,garcb001,DET,5,value,0,4,4,4,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
DET202107020,farmb001,DET,6,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,DET05,h,CHA,0,1,0,regular,y,y
KCA202107020,happj001,MIN,1,value,13,0,22,9,3,0,2,6,5,1,0,4,0,0,0,0,0,0,1,0,,1,,1,,,20210702,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202107020,dufft001,MIN,2,value,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202107020,coloa001,MIN,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202107020,could001,MIN,4,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202107020,roget001,MIN,5,value,3,0,5,1,1,0,0,1,1,1,0,2,0,2,0,0,0,0,0,0,,,,,1,,20210702,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202107020,singb001,KCA,1,value,9,0,16,5,2,0,0,3,2,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
KCA202107020,lover001,KCA,2,value,6,0,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
KCA202107020,brenj001,KCA,3,value,2,0,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
KCA202107020,zimmk001,KCA,4,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
KCA202107020,hollg001,KCA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
KCA202107020,barls001,KCA,6,value,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20210702,0,KAN06,h,MIN,1,0,0,regular,y,y
OAK202107020,rodre004,BOS,1,value,18,0,21,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,,,,1,,,20210702,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK202107020,whitg002,BOS,2,value,6,0,7,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210702,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK202107020,barnm001,BOS,3,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20210702,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK202107020,ottaa001,BOS,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20210702,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK202107020,montf001,OAK,1,value,17,0,26,5,1,0,0,2,2,3,0,3,2,1,0,0,0,1,0,0,,,,1,,,20210702,0,OAK01,h,BOS,0,1,0,regular,y,y
OAK202107020,wendj001,OAK,2,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,OAK01,h,BOS,0,1,0,regular,y,y
OAK202107020,diekj001,OAK,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,OAK01,h,BOS,0,1,0,regular,y,y
OAK202107020,romos001,OAK,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,OAK01,h,BOS,0,1,0,regular,y,y
OAK202107020,trivl001,OAK,5,value,3,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20210702,0,OAK01,h,BOS,0,1,0,regular,y,y
PHI202107020,paddc001,SDN,1,value,21,0,26,4,0,0,1,3,3,1,0,5,0,1,0,0,0,0,0,0,,,,1,,,20210702,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202107020,ramin003,SDN,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202107020,stamc001,SDN,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202107020,adama002,SDN,4,value,1,0,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1,,,1,,20210702,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202107020,wheez001,PHI,1,value,23,0,27,4,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,1,,,20210702,0,PHI13,h,SDN,1,0,0,regular,y,y
PHI202107020,alvaj004,PHI,2,value,2,0,5,1,1,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PHI13,h,SDN,1,0,0,regular,y,y
PHI202107020,suarr001,PHI,3,value,5,0,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,1,,20210702,0,PHI13,h,SDN,1,0,0,regular,y,y
PIT202107020,housa001,MIL,1,value,20,0,26,4,2,0,0,1,1,2,0,5,0,0,0,1,0,0,0,0,1,,,1,,,20210702,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202107020,suteb001,MIL,2,value,4,0,6,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202107020,strih001,MIL,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202107020,brubj001,PIT,1,value,18,0,25,6,0,1,3,5,5,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20210702,0,PIT08,h,MIL,0,1,0,regular,y,y
PIT202107020,holmc001,PIT,2,value,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20210702,0,PIT08,h,MIL,0,1,0,regular,y,y
PIT202107020,bednd001,PIT,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,PIT08,h,MIL,0,1,0,regular,y,y
PIT202107020,crick001,PIT,4,value,3,0,6,2,0,0,0,2,2,1,0,0,0,1,0,0,0,3,0,0,,,,,1,,20210702,0,PIT08,h,MIL,0,1,0,regular,y,y
SEA202107020,gibsk002,TEX,1,value,17,0,25,5,1,0,1,1,1,3,0,7,1,0,0,0,0,1,0,0,,,,1,,,20210702,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202107020,martb002,TEX,2,value,3,0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202107020,rodrj004,TEX,3,value,2,0,5,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202107020,patts002,TEX,4,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20210702,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202107020,heart001,TEX,5,value,4,0,6,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,,1,,,1,,20210702,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202107020,gilbl002,SEA,1,value,17,0,23,5,1,0,0,3,2,2,0,6,0,1,0,0,0,0,0,0,,,,1,,,20210702,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202107020,middk001,SEA,2,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20210702,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202107020,santh001,SEA,3,value,3,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210702,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202107020,gravk001,SEA,4,value,3,0,5,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202107020,misia001,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20210702,0,SEA03,h,TEX,1,0,0,regular,y,y
TOR202107020,patil001,TBA,1,value,16,0,25,7,1,0,1,7,5,1,0,5,0,1,0,0,0,0,0,1,,1,,1,,,20210702,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202107020,sprij001,TBA,2,value,3,0,7,3,0,0,2,3,3,1,0,3,0,1,0,0,0,0,0,0,,,,,,,20210702,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202107020,wislm001,TBA,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202107020,philb002,TBA,4,value,3,0,7,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,,,,,1,,20210702,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202107020,manoa001,TOR,1,value,21,0,25,3,1,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,1,,,1,,,20210702,0,BUF05,h,TBA,1,0,0,regular,y,y
TOR202107020,casta005,TOR,2,value,3,0,5,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210702,0,BUF05,h,TBA,1,0,0,regular,y,y
TOR202107020,allgn001,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,BUF05,h,TBA,1,0,0,regular,y,y
WAS202107020,uriaj001,LAN,1,value,18,0,24,3,1,0,0,3,1,3,0,3,0,0,0,0,1,0,0,0,1,,,1,,,20210702,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202107020,nelsj004,LAN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202107020,cleag001,LAN,3,value,1,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210702,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202107020,gratb002,LAN,4,value,5,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210702,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202107020,schem001,WAS,1,value,18,0,22,4,1,0,1,1,1,1,0,8,0,0,0,0,0,0,0,0,,,,1,,,20210702,0,WAS11,h,LAN,0,1,0,regular,y,y
WAS202107020,clays001,WAS,2,value,1,0,4,2,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,,1,,,,,20210702,0,WAS11,h,LAN,0,1,0,regular,y,y
WAS202107020,votha001,WAS,3,value,0,0,4,3,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,WAS11,h,LAN,0,1,0,regular,y,y
WAS202107020,lobsk001,WAS,4,value,2,0,4,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210702,0,WAS11,h,LAN,0,1,0,regular,y,y
WAS202107020,rodrj005,WAS,5,value,6,0,8,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,,,,1,,20210702,0,WAS11,h,LAN,0,1,0,regular,y,y
ANA202107030,lopej004,BAL,1,value,14,0,24,7,2,0,0,4,4,4,1,4,0,0,0,0,0,0,0,0,,1,,1,,,20210703,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202107030,pluta001,BAL,2,value,6,0,10,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,,,,,,,20210703,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202107030,matti001,BAL,3,value,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210703,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202107030,cobba001,ANA,1,value,23,0,26,4,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20210703,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107030,cishs001,ANA,2,value,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210703,0,ANA01,h,BAL,1,0,0,regular,y,y
ANA202107030,igler001,ANA,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210703,0,ANA01,h,BAL,1,0,0,regular,y,y
ARI202107030,longs002,SFN,1,value,12,0,20,7,2,0,1,4,4,1,0,6,0,1,0,0,0,0,0,0,,,,1,,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,littz001,SFN,2,value,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,alvaj003,SFN,3,value,5,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,,,,,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,leond003,SFN,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,,,,,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,roget002,SFN,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,mcgej001,SFN,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20210703,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202107030,farij001,ARI,1,value,12,0,21,7,1,1,1,4,4,2,0,3,0,1,0,0,0,0,0,0,,,,1,,,20210703,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107030,mantj002,ARI,2,value,2,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210703,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202107030,casth002,ARI,3,value,4,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20210703,0,PHO01,h,SFN,0,1,0,regular,y,y
